"","E","N","group","country","long","lat"
"11415",4564,6137,25,40,20.514021124115,78.3208292119842
"11416",4563,6147,25,40,20.5512105298513,78.4129167715538
"11417",4558,6146,25,40,20.3293845850412,78.411018249023
"11418",4554,6152,25,40,20.2047868076085,78.4710940855278
"11419",4556,6157,25,40,20.3303077165775,78.5136385724902
"11420",4571,6164,25,40,21.0356339898824,78.5550640775778
"11421",4579,6170,25,40,21.4338286420808,78.597009936459
"11422",4582,6170,25,40,21.5637419461893,78.5922724836688
"11423",4697,6201,26,40,26.8513301106295,78.646106325392
"11424",4694,6200,26,40,26.7104145742744,78.644125748083
"11425",4686,6206,26,40,26.4449308639629,78.7154195355003
"11426",4683,6213,26,40,26.4053036148739,78.7842470017284
"11427",4683,6216,26,40,26.4439078003542,78.8108604612012
"11428",4686,6216,26,40,26.5737990226411,78.8040903115543
"11429",4693,6208,26,40,26.7713568356968,78.7172617062196
"11430",4698,6207,26,40,26.9725618712254,78.6968905109827
"11431",4697,6201,26,40,26.8513301106295,78.646106325392
"11432",4349,6149,27,40,11.2344335620739,78.6055856555876
"11433",4349,6142,27,40,11.227749078569,78.5411441044388
"11434",4353,6142,27,40,11.4030858688129,78.5404178803704
"11435",4358,6135,27,40,11.6134948375991,78.4749507917841
"11436",4363,6130,27,40,11.8244073012257,78.4277557787256
"11437",4364,6128,27,40,11.8649658204726,78.4090999744021
"11438",4365,6124,27,40,11.9024980008538,78.3720402256633
"11439",4368,6116,27,40,12.019827922861,78.2976403232935
"11440",4370,6109,27,40,12.0946309460291,78.2326954529673
"11441",4366,6108,27,40,11.9223092858798,78.2246059291616
"11442",4361,6119,27,40,11.7230788993613,78.3270420446397
"11443",4357,6125,27,40,11.5579362032242,78.3831494250768
"11444",4352,6130,27,40,11.3467623661814,78.4301615790316
"11445",4348,6131,27,40,11.1739295693018,78.4400603099544
"11446",4346,6133,27,40,11.0886586172614,78.4587803412622
"11447",4340,6153,27,40,10.8403268742005,78.6437048557514
"11448",4338,6157,27,40,10.7542367110092,78.6807599032255
"11449",4335,6164,27,40,10.6245727225555,78.7455146413367
"11450",4333,6173,27,40,10.5391798941898,78.8285781707985
"11451",4333,6181,27,40,10.5426303745622,78.9022816573855
"11452",4338,6179,27,40,10.7674784666697,78.8834021379748
"11453",4342,6175,27,40,10.9450174923191,78.8460790864577
"11454",4346,6164,27,40,11.1152259285609,78.744192425539
"11455",4346,6161,27,40,11.1125953390763,78.7165648149204
"11456",4345,6157,27,40,11.0647526963054,78.6798805048705
"11457",4347,6152,27,40,11.1489626949438,78.6335355045873
"11458",4349,6149,27,40,11.2344335620739,78.6055856555876
"11459",4734,6241,28,40,28.9985416619649,78.9079227012581
"11460",4741,6242,28,40,29.3154409377072,78.898404419846
"11461",4747,6246,28,40,29.6352074250498,78.9174335268156
"11462",4748,6245,28,40,29.6627573176023,78.9060320307076
"11463",4742,6237,28,40,29.2825855939164,78.8520599746158
"11464",4732,6237,28,40,28.8526575125578,78.8780352304175
"11465",4724,6235,28,40,28.478218671836,78.8808442269921
"11466",4716,6226,28,40,28.0043402174511,78.8216122878357
"11467",4712,6228,28,40,27.8599915319283,78.8490122505228
"11468",4715,6235,28,40,28.088880148779,78.9032907828843
"11469",4720,6239,28,40,28.3632688248543,78.9260347812861
"11470",4719,6242,28,40,28.3634749165138,78.9549053180324
"11471",4721,6244,28,40,28.4796883777097,78.9674509142271
"11472",4728,6246,28,40,28.8135406132576,78.96720018584
"11473",4734,6241,28,40,28.9985416619649,78.9079227012581
"11474",4457,6296,29,40,16.7493507494507,79.8996135215368
"11475",4458,6296,29,40,16.7985766450285,79.8986734233914
"11476",4459,6297,29,40,16.853841347752,79.9068995276368
"11477",4459,6301,29,40,16.8781432463005,79.9435922129706
"11478",4460,6302,29,40,16.9337123692769,79.9518065141263
"11479",4465,6301,29,40,17.1745423347369,79.9377409874615
"11480",4473,6296,29,40,17.5358828957961,79.8837570578746
"11481",4476,6293,29,40,17.6628558627,79.8531197008349
"11482",4480,6287,29,40,17.8173510406959,79.7938978923801
"11483",4484,6277,29,40,17.9426081284978,79.6980236736689
"11484",4483,6270,29,40,17.8469794148034,79.6350751691783
"11485",4481,6262,29,40,17.6982774886275,79.5640272363799
"11486",4481,6258,29,40,17.6721329705046,79.5274240832103
"11487",4482,6253,29,40,17.6869685733654,79.4806105200175
"11488",4483,6247,29,40,17.6952200357934,79.4246525903837
"11489",4483,6242,29,40,17.663034857371,79.3789113513868
"11490",4486,6248,29,40,17.8427979452755,79.4305751178874
"11491",4492,6267,29,40,18.2566070860657,79.5976070896925
"11492",4493,6268,29,40,18.3114134377442,79.6055999621832
"11493",4494,6268,29,40,18.3591469819462,79.6044461478013
"11494",4499,6265,29,40,18.5756803077589,79.5711803621264
"11495",4503,6256,29,40,18.6991779043879,79.4842252256352
"11496",4505,6253,29,40,18.7712744140696,79.4544271653115
"11497",4506,6250,29,40,18.7960851129769,79.425835439827
"11498",4507,6245,29,40,18.8060284598227,79.3789954149353
"11499",4508,6240,29,40,18.8159031031594,79.3321596946157
"11500",4508,6236,29,40,18.786672113157,79.2956673648062
"11501",4506,6234,29,40,18.6795488131005,79.2798320857913
"11502",4506,6232,29,40,18.6652075321123,79.2615817506709
"11503",4508,6232,29,40,18.7576423834098,79.2591750679577
"11504",4511,6229,29,40,18.8742468718718,79.2281578649297
"11505",4514,6224,29,40,18.9754817858779,79.1788695465221
"11506",4516,6221,29,40,19.0449506050074,79.1490351872034
"11507",4525,6225,29,40,19.487026617348,79.1739652813579
"11508",4531,6222,29,40,19.7376223931153,79.1387045100436
"11509",4535,6213,29,40,19.8477557951556,79.0514412328625
"11510",4540,6216,29,40,20.0983205929478,79.0718390224265
"11511",4539,6221,29,40,20.0939118597342,79.1186713329416
"11512",4539,6224,29,40,20.1186142967418,79.1459367549935
"11513",4546,6223,29,40,20.4289827138267,79.1269370272122
"11514",4550,6221,29,40,20.593565101232,79.1029867564523
"11515",4554,6216,29,40,20.731380147227,79.0517459292035
"11516",4550,6207,29,40,20.4745309899335,78.9759276398678
"11517",4556,6200,29,40,20.6836457194506,78.9036784279354
"11518",4565,6196,29,40,21.049139677579,78.8539642531682
"11519",4571,6190,29,40,21.2614299577368,78.7904293561855
"11520",4573,6188,29,40,21.3316873637796,78.7692227770148
"11521",4574,6185,29,40,21.3489020067074,78.7405185401999
"11522",4572,6180,29,40,21.2171840988119,78.6983728352695
"11523",4569,6177,29,40,21.0600488822202,78.6758065805496
"11524",4561,6175,29,40,20.6937455931447,78.6696480855622
"11525",4554,6171,29,40,20.3554209734799,78.643500478575
"11526",4541,6166,29,40,19.7494897212599,78.6160675481783
"11527",4539,6165,29,40,19.6547973398323,78.6096472146345
"11528",4539,6163,29,40,19.639849310652,78.5914658721582
"11529",4539,6159,29,40,19.6100977282053,78.5551028974444
"11530",4535,6150,29,40,19.3714044141852,78.4784860407073
"11531",4531,6138,29,40,19.1149930110315,78.3744010011883
"11532",4530,6131,29,40,19.0242620528593,78.311948377858
"11533",4530,6122,29,40,18.9633967540771,78.230045273213
"11534",4530,6116,29,40,18.9232950059941,78.1754434061608
"11535",4532,6111,29,40,18.9740688628252,78.1274894766393
"11536",4533,6106,29,40,18.9826827334955,78.0807678782937
"11537",4529,6101,29,40,18.7830002722227,78.0401481451257
"11538",4527,6100,29,40,18.6932416406764,78.0334445772446
"11539",4523,6101,29,40,18.532845115902,78.047278172012
"11540",4521,6098,29,40,18.4307502949219,78.0222840422017
"11541",4521,6094,29,40,18.4060203115746,77.9858506052713
"11542",4522,6089,29,40,18.4166922134346,77.9391574233872
"11543",4524,6073,29,40,18.4013417517055,77.7911518407886
"11544",4524,6061,29,40,18.329333418309,77.6818927446346
"11545",4524,6049,29,40,18.2586098903047,77.5726379267703
"11546",4524,6043,29,40,18.2237193049016,77.5180122447492
"11547",4522,6041,29,40,18.1321627487757,77.5020416750592
"11548",4515,6039,29,40,17.8409372874003,77.4914792875868
"11549",4510,6028,29,40,17.5822749059046,77.3965136794552
"11550",4508,6009,29,40,17.4047959387875,77.2253786374461
"11551",4507,6001,29,40,17.3253064137467,77.15346282984
"11552",4504,5989,29,40,17.1496141200109,77.0470363842066
"11553",4505,5985,29,40,17.1689338176456,77.0095923264226
"11554",4507,5980,29,40,17.2218090441484,76.9620508022342
"11555",4505,5972,29,40,17.1066105317083,76.8910907166306
"11556",4502,5963,29,40,16.9498974296008,76.8119274840692
"11557",4503,5959,29,40,16.9694694171715,76.7745132838268
"11558",4505,5953,29,40,17.0175537722216,76.7179163473047
"11559",4506,5946,29,40,17.0229852851108,76.6531660443062
"11560",4504,5940,29,40,16.9204565843866,76.6003892180039
"11561",4498,5937,29,40,16.6821972865306,76.5786083584179
"11562",4491,5939,29,40,16.4281805326145,76.6031061787016
"11563",4488,5943,29,40,16.3320599626569,76.6422087972741
"11564",4484,5949,29,40,16.205793203659,76.7003831189049
"11565",4481,5952,29,40,16.1043577008667,76.730287351898
"11566",4478,5955,29,40,16.0024886332991,76.7601565542563
"11567",4464,5967,29,40,15.5139131660669,76.8807956245892
"11568",4451,5988,29,40,15.0864005028309,77.0822523551331
"11569",4441,5996,29,40,14.7223634257094,77.1621802211379
"11570",4434,5999,29,40,14.4569990138627,77.1940490801768
"11571",4431,6003,29,40,14.351001402189,77.2324954667421
"11572",4427,6008,29,40,14.207754621259,77.2806470835538
"11573",4424,6013,29,40,14.1031979189006,77.3281726277951
"11574",4422,6021,29,40,14.046223009585,77.4026123041726
"11575",4420,6025,29,40,13.9774322907871,77.4403802722505
"11576",4419,6032,29,40,13.9567788522007,77.5051022408539
"11577",4420,6036,29,40,14.0083442280741,77.5412317564393
"11578",4421,6038,29,40,14.0544519403262,77.5590164948707
"11579",4428,6040,29,40,14.3435314691736,77.5733181174695
"11580",4431,6039,29,40,14.4617435244606,77.5623404079137
"11581",4434,6036,29,40,14.5732872563863,77.5329898637526
"11582",4437,6035,29,40,14.6909405344779,77.5219215470124
"11583",4441,6053,29,40,14.9144957505178,77.6841901562665
"11584",4471,6066,29,40,16.1935029191756,77.7803229829275
"11585",4481,6068,29,40,16.612953602953,77.7898184028809
"11586",4491,6069,29,40,17.0279520625837,77.7895940478069
"11587",4488,6074,29,40,16.9299514315077,77.8381317769589
"11588",4486,6080,29,40,16.8775311102144,77.8948379212175
"11589",4485,6081,29,40,16.8411642076787,77.9049161998639
"11590",4478,6077,29,40,16.5323017231675,77.8747863071979
"11591",4467,6072,29,40,16.0555938295248,77.8385675596271
"11592",4461,6072,29,40,15.8081985285637,77.8434552251893
"11593",4455,6074,29,40,15.5687011389808,77.866451435134
"11594",4449,6072,29,40,15.3128661915971,77.8526205301877
"11595",4444,6066,29,40,15.0841294044308,77.8012289099847
"11596",4438,6063,29,40,14.8266716270853,77.7778242798709
"11597",4432,6061,29,40,14.5734608238765,77.7633664851616
"11598",4420,6061,29,40,14.0805235353659,77.7704990044743
"11599",4416,6063,29,40,13.9217519506694,77.7910445122563
"11600",4412,6069,29,40,13.7733945349575,77.8482126837697
"11601",4411,6072,29,40,13.7401756754569,77.8762605266938
"11602",4410,6076,29,40,13.7095177136953,77.9134847418486
"11603",4408,6088,29,40,13.6584240533603,78.0246549062044
"11604",4409,6091,29,40,13.7085821949899,78.0516910178591
"11605",4410,6093,29,40,13.7561776490388,78.0695392706136
"11606",4411,6094,29,40,13.801092346022,78.078200010749
"11607",4414,6094,29,40,13.9274655199484,78.0766047275409
"11608",4416,6093,29,40,14.0087270570403,78.0663338724501
"11609",4423,6086,29,40,14.2810372170444,77.9981081500795
"11610",4421,6093,29,40,14.2190845914081,78.0635037218837
"11611",4438,6103,29,40,14.9702971760216,78.1444842636148
"11612",4445,6111,29,40,15.297860745994,78.2128777180017
"11613",4449,6113,29,40,15.4761030562965,78.2282415342866
"11614",4454,6113,29,40,15.6888462978322,78.2244000088823
"11615",4452,6117,29,40,15.6206379314247,78.262602463055
"11616",4452,6121,29,40,15.6376183634475,78.2992524521395
"11617",4455,6124,29,40,15.7790885639939,78.3243804036611
"11618",4457,6125,29,40,15.8692798451274,78.3319371054212
"11619",4463,6127,29,40,16.1358739832425,78.3452945356438
"11620",4477,6128,29,40,16.7414139933755,78.3420373306999
"11621",4482,6131,29,40,16.9715599483461,78.3647523911004
"11622",4485,6137,29,40,17.1328450605866,78.4166905017937
"11623",4481,6134,29,40,16.9444413462705,78.393139557392
"11624",4477,6134,29,40,16.7722178139506,78.3969160978803
"11625",4475,6135,29,40,16.6911649095586,78.4079171768713
"11626",4470,6139,29,40,16.4953387395301,78.4490579630039
"11627",4468,6144,29,40,16.4334079467108,78.4966047970742
"11628",4472,6157,29,40,16.6738817937464,78.611983884849
"11629",4473,6162,29,40,16.7439421990635,78.6568191276198
"11630",4468,6161,29,40,16.5186709916814,78.6522366901163
"11631",4466,6159,29,40,16.4206006312709,78.6357083177756
"11632",4461,6147,29,40,16.1432708895091,78.5301404326148
"11633",4456,6142,29,40,15.9024484263918,78.4884862617573
"11634",4451,6139,29,40,15.6719986596595,78.46498234553
"11635",4445,6139,29,40,15.41156742286,78.4695644992474
"11636",4443,6140,29,40,15.3288042090281,78.4802143380969
"11637",4441,6147,29,40,15.2702148836805,78.5458740111198
"11638",4440,6151,29,40,15.2427158019905,78.5832897702413
"11639",4440,6153,29,40,15.2508612114341,78.6016365015677
"11640",4441,6159,29,40,15.3195733652168,78.6559485569674
"11641",4441,6166,29,40,15.3488169095225,78.7201661161096
"11642",4441,6171,29,40,15.3699126886836,78.7660391246798
"11643",4439,6172,29,40,15.2850204385831,78.7766855056844
"11644",4438,6167,29,40,15.2198355912531,78.7315293059461
"11645",4436,6159,29,40,15.0989422252061,78.6595420496068
"11646",4434,6155,29,40,14.9950452825332,78.6242271593332
"11647",4431,6156,29,40,14.8667732130592,78.635446095579
"11648",4430,6159,29,40,14.8340147501898,78.6636537689934
"11649",4428,6163,29,40,14.7605530604908,78.7017008017024
"11650",4427,6165,29,40,14.7236453285561,78.7207191934145
"11651",4426,6164,29,40,14.6755781144844,78.7121853902058
"11652",4423,6163,29,40,14.5389096442312,78.7049098142657
"11653",4421,6159,29,40,14.4362953017007,78.6694108080419
"11654",4422,6154,29,40,14.4630571067864,78.622876118026
"11655",4423,6149,29,40,14.4896162717831,78.576343675593
"11656",4422,6145,29,40,14.4320081266516,78.5402293835114
"11657",4422,6139,29,40,14.4115598306404,78.4851373729868
"11658",4425,6136,29,40,14.5316885348497,78.455745862395
"11659",4427,6131,29,40,14.6008883905248,78.4085925859832
"11660",4424,6129,29,40,14.464313301794,78.3921091268016
"11661",4421,6125,29,40,14.3215357515753,78.3572059046854
"11662",4419,6119,29,40,14.2161559625889,78.3032999667834
"11663",4416,6115,29,40,14.0751415454792,78.2682896337257
"11664",4412,6114,29,40,13.9010753674621,78.2613048141252
"11665",4406,6111,29,40,13.6362504811096,78.2368673871996
"11666",4394,6110,29,40,13.1214818803052,78.2332651343953
"11667",4388,6117,29,40,12.8804624712602,78.3000820026359
"11668",4387,6120,29,40,12.8439832290337,78.3280546687459
"11669",4386,6122,29,40,12.8052050892102,78.3468308608581
"11670",4382,6125,29,40,12.6388036399652,78.375915638607
"11671",4376,6136,29,40,12.3996299982446,78.4791689296592
"11672",4372,6148,29,40,12.2460000990891,78.5908549784767
"11673",4369,6149,29,40,12.1156314399301,78.6009603877379
"11674",4365,6153,29,40,11.9455016351076,78.6388958216033
"11675",4363,6156,29,40,11.8614824944321,78.6670357761369
"11676",4360,6161,29,40,11.7353820310392,78.7138106748949
"11677",4360,6166,29,40,11.742229582751,78.7598459914116
"11678",4360,6171,29,40,11.749134230284,78.8058854516428
"11679",4362,6173,29,40,11.8417023157273,78.823805680234
"11680",4356,6179,29,40,11.5798411024976,78.8804808831083
"11681",4351,6186,29,40,11.3618421435587,78.9459782309349
"11682",4353,6188,29,40,11.4549375701696,78.9640135455111
"11683",4354,6190,29,40,11.5028062017357,78.9822340718578
"11684",4371,6182,29,40,12.2618230813103,78.9041247026514
"11685",4372,6183,29,40,12.3088656630356,78.9130161836273
"11686",4373,6187,29,40,12.361660744679,78.9495237093135
"11687",4373,6188,29,40,12.3635603282573,78.9587315912265
"11688",4370,6189,29,40,12.2291155644812,78.9688929024446
"11689",4366,6189,29,40,12.0472854039205,78.9700759481981
"11690",4365,6190,29,40,12.0034357129707,78.9795662672601
"11691",4364,6194,29,40,11.9642681781057,79.0166839411681
"11692",4362,6200,29,40,11.8821019129569,79.072488112735
"11693",4362,6204,29,40,11.8882460971067,79.1093402781927
"11694",4361,6208,29,40,11.8482547399305,79.1464542243567
"11695",4364,6215,29,40,11.9982432007183,79.2101568592657
"11696",4365,6221,29,40,12.0548461215856,79.2651668781584
"11697",4363,6223,29,40,11.9647656512351,79.2841556411075
"11698",4356,6223,29,40,11.6374733361219,79.2859026539285
"11699",4354,6222,29,40,11.5426622265728,79.2771253389702
"11700",4355,6214,29,40,11.5789106140514,79.20317070092
"11701",4353,6208,29,40,11.4787622571063,79.148296934844
"11702",4350,6203,29,40,11.3347061903032,79.1028026886851
"11703",4347,6205,29,40,11.198625544067,79.1217606489554
"11704",4344,6217,29,40,11.0708602072125,79.2328429931512
"11705",4341,6224,29,40,10.9366248519926,79.2977975009941
"11706",4340,6229,29,40,10.8935164423136,79.344028760136
"11707",4339,6236,29,40,10.8514764370977,79.4087040522583
"11708",4338,6241,29,40,10.8075737820719,79.4549351287118
"11709",4336,6248,29,40,10.71681432349,79.5197175156661
"11710",4336,6251,29,40,10.7186478041046,79.5473936856734
"11711",4336,6254,29,40,10.7204911457811,79.5750714526258
"11712",4337,6261,29,40,10.7731482351888,79.6395551352473
"11713",4336,6266,29,40,10.7279647307246,79.6857985286243
"11714",4335,6271,29,40,10.6823892477207,79.7320405706899
"11715",4334,6273,29,40,10.6347539906135,79.7505911264308
"11716",4336,6277,29,40,10.7349597296815,79.7873209273419
"11717",4337,6278,29,40,10.7846376599892,79.796445680418
"11718",4338,6278,29,40,10.8336716953085,79.7963332364626
"11719",4342,6274,29,40,11.0262067734052,79.7588975836676
"11720",4344,6269,29,40,11.1190457626632,79.712457049284
"11721",4345,6269,29,40,11.167688514951,79.7122982385111
"11722",4346,6276,29,40,11.2237602096708,79.7767303512062
"11723",4348,6278,29,40,11.3239436196724,79.7948341006557
"11724",4355,6280,29,40,11.6699584562167,79.811834893377
"11725",4364,6272,29,40,12.0970080417476,79.7356700070439
"11726",4366,6270,29,40,12.1906552219828,79.7166266934982
"11727",4368,6269,29,40,12.2859474098906,79.7067819113925
"11728",4366,6273,29,40,12.1963714994114,79.7442978155248
"11729",4366,6278,29,40,12.2059683652492,79.7904197276125
"11730",4367,6280,29,40,12.2588955227096,79.8085592121809
"11731",4374,6276,29,40,12.5931790795023,79.7693058703882
"11732",4377,6276,29,40,12.7397743252228,79.7681946959312
"11733",4384,6283,29,40,13.1006297691491,79.8298971429108
"11734",4395,6286,29,40,13.6504451757641,79.8523907711012
"11735",4400,6282,29,40,13.8828077860624,79.8129198404414
"11736",4401,6279,29,40,13.9215239048358,79.784742856798
"11737",4401,6276,29,40,13.9112795821158,79.7571098648497
"11738",4400,6275,29,40,13.8591573575078,79.7484383627644
"11739",4398,6271,29,40,13.748659453326,79.7126492622177
"11740",4383,6267,29,40,13.0092705453988,79.6828267458789
"11741",4374,6254,29,40,12.5444061491215,79.566461369448
"11742",4387,6256,29,40,13.1729334708436,79.5797378119805
"11743",4390,6255,29,40,13.3140521798999,79.5691744141935
"11744",4392,6245,29,40,13.3810520723323,79.4761307411032
"11745",4393,6244,29,40,13.4256767013335,79.4664487996501
"11746",4396,6243,29,40,13.5650884756744,79.4557858980294
"11747",4399,6240,29,40,13.6979905730396,79.4266533672634
"11748",4402,6234,29,40,13.8205696477037,79.3698580298564
"11749",4405,6230,29,40,13.9484744385379,79.3314303960833
"11750",4406,6231,29,40,13.9986842302076,79.3400820174336
"11751",4406,6235,29,40,14.0120803257548,79.376890795641
"11752",4405,6240,29,40,13.9816909401881,79.4234600467954
"11753",4405,6246,29,40,14.0019034422315,79.4786846127444
"11754",4404,6252,29,40,13.9745803923382,79.5344687563598
"11755",4404,6257,29,40,13.9915689486572,79.5804998365334
"11756",4407,6261,29,40,14.1496090388641,79.6156301715241
"11757",4410,6273,29,40,14.3385865211383,79.7243309555177
"11758",4414,6281,29,40,14.5645725872674,79.7954994362964
"11759",4419,6278,29,40,14.7964394849089,79.7646421539853
"11760",4425,6268,29,40,15.0448986733513,79.6685591582644
"11761",4430,6255,29,40,15.2277282017451,79.5454794306502
"11762",4435,6240,29,40,15.3974327093291,79.4039659453131
"11763",4442,6222,29,40,15.6418759955952,79.2333220150489
"11764",4445,6215,29,40,15.7477668213994,79.1667103242889
"11765",4447,6214,29,40,15.8351439434498,79.1559322029062
"11766",4458,6196,29,40,16.2491888474177,78.9816722145761
"11767",4460,6195,29,40,16.3346876632839,78.9707689164569
"11768",4456,6210,29,40,16.2288194533176,79.1117376538508
"11769",4448,6234,29,40,15.9791757172096,79.338636399652
"11770",4443,6253,29,40,15.8377562907289,79.5171369567373
"11771",4442,6260,29,40,15.8248137999253,79.5822252311109
"11772",4440,6270,29,40,15.7785025594747,79.6756821911953
"11773",4440,6273,29,40,15.7934993166571,79.7032407841614
"11774",4440,6276,29,40,15.8085775988797,79.7308002806213
"11775",4441,6287,29,40,15.9135535483313,79.8310420627
"11776",4444,6293,29,40,16.0924925216094,79.8836590631048
"11777",4442,6300,29,40,16.0312882349599,79.9496468318955
"11778",4442,6306,29,40,16.0635856146571,80.0047732161872
"11779",4445,6311,29,40,16.240764131392,80.0481443941952
"11780",4447,6311,29,40,16.340714286728,80.0463964580652
"11781",4450,6308,29,40,16.4731747148504,80.0161774462872
"11782",4457,6296,29,40,16.7493507494507,79.8996135215368
"11783",4755,6387,30,40,32.4733108599137,80.1162931684307
"11784",4739,6377,30,40,31.5215492711229,80.0781028497818
"11785",4737,6379,30,40,31.464713099495,80.1012649889544
"11786",4760,6400,30,40,32.9732156832105,80.212342204068
"11787",4761,6402,30,40,33.0619767984563,80.226332548665
"11788",4766,6405,30,40,33.3622417091527,80.2361838530357
"11789",4771,6404,30,40,33.578623045012,80.2116772091883
"11790",4771,6402,30,40,33.5366039383825,80.1946157108298
"11791",4755,6387,30,40,32.4733108599137,80.1162931684307
